has_bank_name,has_payee,has_amount,has_date,has_signature,amount_value,amount_suspicious,date_valid,date_future,text_quality,suspicious_chars,missing_fields_count,risk_score
1,0,1,1,0,25745.95809844451,0,1,0,0.9787010941149743,0,1,15.09497787665868
1,1,1,1,1,15412.322032628648,0,1,0,0.8414088836161414,0,0,0.0
1,1,1,0,1,29824.198719469896,0,0,1,0.9528734859055153,0,1,21.983317293251307
1,1,1,1,1,36093.69239800569,0,1,0,0.7232743656359941,0,0,0.0
1,1,1,1,1,28032.7156944749,0,1,0,0.7001706819951915,0,0,1.308641113283576
1,1,0,1,0,0.0,1,1,0,0.5226021058087321,7,1,65.63799208016657
1,0,1,1,0,7333.167848174938,0,1,0,0.8234432540671215,0,1,16.31493588379582
1,1,1,1,1,29195.9954857498,0,1,0,0.5121759560275994,5,0,7.327216389050762
1,1,1,1,1,36810.33007034025,0,1,0,0.611705446450135,8,0,15.182915872552478
1,1,1,1,1,16825.1604632821,0,1,0,0.5179838354789983,8,0,17.968960731983003
1,1,1,1,0,2341.8583638437226,0,1,0,0.7021159815887902,0,0,7.872394418225278
1,1,1,1,0,22614.88407035488,0,1,0,0.5217403744068386,2,0,20.14187636367265
1,1,1,1,1,18795.18902241192,0,0,1,0.8172283481706646,0,0,17.88328772755448
1,1,1,1,1,12280.250947622115,0,1,0,0.9335179862838878,0,0,2.2060755998090738
1,1,1,1,0,3227.6189636877507,0,1,0,0.7646027245291318,0,0,13.59987261002249
1,1,1,1,1,36576.941100692915,0,1,0,0.6140932149456597,9,0,24.069997364044355
1,0,1,1,1,34433.2271964072,0,1,0,0.5214079936845946,0,1,12.724403385650191
1,1,1,1,1,46728.38441387533,0,1,0,0.5595829133139838,8,0,19.657917035320786
1,0,1,1,1,22758.85483521032,0,1,0,0.5172795208139935,4,1,20.400098285629056
1,1,1,1,1,7411.482772390785,0,1,0,0.8448774863175097,0,0,0.0
1,1,1,1,1,3943.3567960256355,0,1,0,0.5093149687102903,4,0,14.66609811197735
1,1,1,1,1,22945.26616812077,0,1,0,0.7153357613591682,0,0,4.427426971952503
1,1,1,1,1,5864.549084542806,0,1,0,0.7600109060788702,0,0,1.8847313192586874
1,1,1,1,1,11683.082949149622,0,1,0,0.8023035958216145,0,0,0.0
1,1,1,1,1,3667.929146311688,0,1,0,0.5139335914925461,0,0,9.597820360586633
1,1,1,1,1,46028.5771196657,0,1,0,0.7646558071956278,0,0,0.41376774378423065
0,1,1,1,1,11707.53549443755,0,1,0,0.6608507474884059,1,1,17.509814260862605
1,1,1,1,1,45090.13397878399,0,1,0,0.6123836636452479,9,0,20.727391993604407
0,1,1,1,1,49773.42098295751,0,1,0,0.7595656053345343,0,1,5.561733808609626
1,1,1,1,1,42279.75693817793,0,1,0,0.9648700195901158,0,0,0.0
1,1,1,0,1,32376.305927930676,0,1,0,0.8033279206683849,0,1,9.251251706777413
1,1,1,1,1,3975.531330790816,0,1,0,0.6081556152658312,3,0,11.024714973891939
0,1,1,1,0,8999.853403748177,0,0,1,0.6239421429051644,1,1,42.60388083293927
1,1,1,1,1,13626.529162917246,0,1,0,0.9416680742833012,0,0,0.0
1,1,1,1,1,41826.46414116792,0,0,1,0.6946906352576927,1,0,27.560378631476347
1,1,1,1,0,39005.81429458773,0,0,1,0.8904446556792567,0,0,26.004367635456468
0,1,1,1,1,30526.402357332434,0,1,0,0.9091521280503259,0,1,6.120305681278909
1,1,1,1,1,29871.703944958826,0,1,0,0.9052901427785216,0,0,0.0
1,1,1,1,1,41780.93293701461,0,1,0,0.5790677375463538,8,0,21.037699057426337
1,1,1,1,1,8325.246182206005,0,1,0,0.9268046090251072,0,0,0.0
1,1,1,1,1,41054.51609042026,0,1,0,0.609431429283604,0,0,13.688617252192971
1,1,1,1,1,11904.217284220229,0,1,0,0.5675552519070008,8,0,18.60309121209221
1,1,1,0,1,16914.321137379262,0,0,1,0.5610965856498327,5,1,34.92563678161435
1,1,1,1,0,2504.4185473693037,0,1,0,0.8919148749597223,0,0,8.131262638823543
1,1,1,1,1,25844.885955818463,0,1,0,0.9055364615062146,0,0,0.0
1,1,1,1,1,21023.1631568579,0,1,0,0.5289106280778704,5,0,10.588264441268999
1,1,1,1,1,49352.767387424225,0,1,0,0.7924717921100657,0,0,0.0
1,1,1,1,0,16233.3876081533,0,1,0,0.8635774217473668,0,0,13.780096040336064
1,1,1,1,1,11397.649495193855,0,1,0,0.7367548407401898,0,0,1.517534472101599
1,1,1,1,1,33243.52477613558,0,1,0,0.8815226520674957,0,0,0.0
1,1,1,0,0,27820.639785118674,0,1,0,0.8218190687507807,0,1,22.2151015710795
1,1,1,0,1,40392.2150199442,0,1,0,0.9814987527679553,0,1,5.1042160516190975
1,1,1,1,1,46186.04351066807,0,1,0,0.88176466430711,0,0,2.9849358001033526
1,1,1,0,0,12666.919340046881,0,1,0,0.8017315011543011,0,1,21.49040484987336
1,1,1,1,1,5789.819996434609,0,1,0,0.8094280954198925,0,0,0.0
1,1,1,1,1,11825.997903990003,0,1,0,0.7092648929055577,0,0,4.126538810051995
1,1,1,1,1,36871.65990395349,0,1,0,0.6232469122323152,2,0,10.673938344685421
1,1,1,1,1,26375.892775184122,0,1,0,0.6103740727610519,2,0,5.529949215320053
1,1,1,1,0,25744.293597478772,0,1,0,0.6309978911040754,10,0,27.590444205830835
1,1,1,1,1,21812.797935759518,0,1,0,0.6063219671293538,4,0,14.42881092688816
1,1,1,1,1,3742.8343697100213,0,1,0,0.848429316592318,0,0,0.0
1,1,1,1,1,21566.547662644833,0,1,0,0.8968324481732715,0,0,1.0922277060917827
1,1,1,1,1,36803.59204636278,0,1,0,0.5934289364898089,9,0,23.359008843429038
0,1,1,1,1,37256.42566665666,0,1,0,0.7950494917013697,0,1,9.078357723499046
1,1,1,1,1,10703.731403995305,0,1,0,0.9033268698311618,0,0,0.0
1,1,1,1,1,17474.700072070835,0,0,1,0.8075285218116275,0,0,15.051659031844956
0,1,1,0,1,8593.427737047974,0,0,1,0.8781219346345749,0,2,31.34283507438386
1,1,1,1,1,5638.633483871961,0,1,0,0.9889121828238343,0,0,0.0
1,1,1,1,1,13071.741496238557,0,1,0,0.6738350817515858,10,0,21.533350455593897
0,1,1,1,1,44969.51171175728,0,1,0,0.843913561132333,0,1,3.332056592644978
1,1,1,1,1,47814.44809847041,0,1,0,0.9664564510412414,0,0,0.0
1,1,1,1,1,38394.32830613443,0,1,0,0.823282219280832,0,0,0.37761777936952434
1,1,1,1,1,32719.91911051208,0,1,0,0.5351239529745941,0,0,10.938304539931856
1,1,1,0,0,7535.3974888641305,0,1,0,0.9211168655565278,0,1,13.662334572449728
1,1,1,1,1,13465.134237234373,0,1,0,0.6370966625651011,8,0,24.330355241802362
1,1,1,1,1,12773.289512094198,0,1,0,0.788197006318836,0,0,0.0
1,1,1,1,1,26980.274528780716,0,1,0,0.7720406376534802,0,0,0.46388368011317294
1,1,1,1,0,7543.8038581551655,0,0,1,0.5298452443029936,4,0,32.14995100883697
0,1,1,1,0,26302.668390418006,0,1,0,0.7455094485921244,0,1,20.97564513238366
1,1,1,1,1,31669.25302629429,0,1,0,0.9201723281040539,0,0,0.0
1,1,1,1,1,20111.005848905213,0,1,0,0.6147132507184785,0,0,8.054891472064877
1,1,1,1,0,28792.465839041008,0,1,0,0.8962846870207276,0,0,14.148448857820446
1,1,1,1,0,18105.383212585777,0,1,0,0.9210790212650393,0,0,8.13788089750692
1,1,1,1,1,27392.881701387763,0,1,0,0.5918016133845986,6,0,21.990852951034434
1,1,0,1,1,0.0,1,0,1,0.5052399224535818,3,1,53.74775085808342
0,1,1,1,1,19481.821475392735,0,1,0,0.6041156887129403,2,1,12.550935662705522
1,1,1,1,0,14843.638753104573,0,1,0,0.928552734527655,0,0,8.541536410379953
1,1,1,0,1,8144.848426021876,0,1,0,0.9352069521085973,0,1,10.860537850875017
1,1,1,1,1,30419.789877017254,0,1,0,0.5397375821675775,3,0,12.942111094052482
1,1,1,1,1,18614.85754476004,0,1,0,0.8519925804798081,0,0,0.0
1,1,1,1,0,20241.05075915213,0,1,0,0.5555870544855142,7,0,27.3068807929047
0,1,1,1,1,10729.606803277029,0,1,0,0.6771048228265915,3,1,19.37450778873936
1,1,1,1,1,37183.09635346463,0,1,0,0.557476375571876,2,0,6.699528410950459
1,1,1,1,1,19852.763093529025,0,1,0,0.5980688644822482,3,0,13.437845934409031
1,1,1,1,1,7041.997185942256,0,1,0,0.5945857149851645,8,0,19.104721231989366
1,1,1,1,0,13547.79776478188,0,1,0,0.8654884035185212,0,0,9.296482021792428
1,1,1,1,0,4430.228028031988,0,1,0,0.9774103541821313,0,0,13.851674562604142
1,1,1,1,1,40830.58641558777,0,1,0,0.5063022069699237,4,0,7.608745281720111
1,1,1,1,1,2170.6228208612856,0,1,0,0.8945688947639503,0,0,4.1236685000386615
1,1,1,1,1,17645.237072616255,0,1,0,0.6318318311496812,3,0,7.744520777266954
1,0,1,1,1,2177.6831484845115,0,1,0,0.5549925827734657,4,1,14.843185171882054
1,1,1,1,1,49711.76368677085,0,1,0,0.9699528805417332,0,0,0.0
1,1,0,1,1,0.0,1,1,0,0.6271763395428466,8,1,48.5204983586305
1,1,1,1,1,13214.135179918072,0,1,0,0.5755879168431499,5,0,9.741452546463757
1,1,1,1,1,10577.883940601963,0,1,0,0.5948383372649002,4,0,9.303249258195988
1,1,1,1,1,40194.96592627737,0,1,0,0.8997810944337197,0,0,0.0
1,1,1,1,1,12217.771377436784,0,1,0,0.601726810649531,10,0,19.117386706770578
1,1,1,1,1,6604.593851974347,0,1,0,0.6057614420609245,4,0,12.143352349253497
1,1,1,1,1,33949.237532709165,0,1,0,0.8877513285367905,0,0,0.3209777021648632
1,1,1,0,1,30365.053573106667,0,1,0,0.7274982631380725,0,1,6.522234827620163
1,1,1,1,1,49140.5097650304,0,1,0,0.9797629469430829,0,0,0.0
1,1,1,1,1,23005.195750994062,0,1,0,0.6334597702062525,6,0,17.29653689875218
1,1,1,1,1,38555.561325806484,0,1,0,0.8850725922779223,0,0,3.894489456313412
1,1,1,1,1,34054.74555897055,0,0,1,0.5267495161534164,8,0,35.30186114527385
1,1,1,1,1,46794.115540864186,0,1,0,0.5728043702712662,3,0,11.653322472519566
1,1,1,1,1,43650.87131976841,0,1,0,0.5525503961218212,8,0,20.789647259198663
1,1,1,1,1,14168.05659279543,0,1,0,0.5340106798286859,6,0,21.108500031184008
1,1,1,1,1,43205.60540546214,0,1,0,0.9350250386387138,0,0,0.0
1,1,1,1,1,33435.776146375865,0,1,0,0.561058616194869,1,0,14.030725014002158
0,1,1,1,1,10809.152563474747,0,1,0,0.5225218255311678,5,1,17.96866182664614
1,1,1,1,1,13038.66406354276,0,1,0,0.7710428143866612,0,0,0.10867973906348283
1,1,1,1,1,48822.379726408595,0,1,0,0.6174212603244394,6,0,19.79149046899544
1,1,1,1,1,10073.792873874438,0,1,0,0.8756466120565854,0,0,0.0
1,1,0,1,1,0.0,1,1,0,0.930414105224915,0,1,34.57617080633017
1,1,1,1,1,20744.639676929655,0,1,0,0.7851220819942923,0,0,0.0
1,1,1,1,0,49683.24915204799,0,1,0,0.5917947013281482,5,0,24.888004756263733
1,1,1,1,0,14149.128269685343,0,1,0,0.5763580091703633,6,0,33.180549846961924
1,1,1,1,1,13733.737588365553,0,1,0,0.7677543458669138,0,0,0.0
1,1,1,1,1,22047.523411258768,0,1,0,0.5430030408308356,1,0,13.799262401438963
1,1,1,1,1,47568.004397513054,0,1,0,0.9486828951597355,0,0,1.8183570961294606
1,1,1,1,1,36920.08847864057,0,1,0,0.7911516428737574,0,0,2.280465737211567
1,1,1,0,1,979.3330636107518,0,0,1,0.6628242560195292,10,1,43.82662017152671
1,0,1,1,1,25883.763413667028,0,1,0,0.6481830033162916,7,1,26.630027040001593
1,1,1,0,1,48489.99274855164,0,1,0,0.8105404734184658,0,1,3.66147826850682
1,1,1,1,0,43117.76987984609,0,1,0,0.9335594609450821,0,0,10.06678598643099
1,1,1,1,1,49576.97607765179,0,1,0,0.8714648379546155,0,0,0.0
1,1,1,1,1,25640.80958161587,0,1,0,0.9908356525113968,0,0,0.0
1,1,1,1,1,16851.275022911326,0,0,1,0.8235888090575774,0,0,13.161500917042872
1,1,1,1,1,7615.665716768418,0,1,0,0.7163187676020211,0,0,3.854523055362245
0,1,1,1,1,5785.637637056835,0,1,0,0.5406662714498323,6,1,28.30861625507744
1,1,1,1,1,17302.306235246928,0,1,0,0.5730255775653889,9,0,24.343575228147383
1,1,1,1,1,35262.141969339165,0,1,0,0.9298565309650304,0,0,3.991249360664993
1,1,1,0,1,40891.59879500003,0,0,1,0.6082670424116698,5,1,30.703005877499415
1,1,1,1,1,38302.653185806055,0,0,1,0.8929382022148066,0,0,12.046265224087524
1,1,1,1,1,1485.7272673547002,0,1,0,0.6193821694697497,3,0,12.604330959648003
1,1,1,0,1,25467.71964353561,0,1,0,0.7055289279971491,0,1,2.7021883301163276
1,1,1,1,1,19475.438433803036,0,1,0,0.7359735445223111,0,0,0.0
1,1,1,1,1,13930.903809404183,0,1,0,0.5290201582412115,1,0,7.193397988108499
1,1,1,1,1,6237.19887582129,0,1,0,0.9218747599944104,0,0,0.0
1,1,1,1,1,19948.8012552995,0,1,0,0.9497407938138099,0,0,0.0
1,1,1,1,1,15592.56977895181,0,0,1,0.8240100247258295,0,0,13.116153136921362
1,1,1,1,1,13136.232760534818,0,1,0,0.7827316332566177,0,0,0.0
0,1,1,1,1,4400.743267358351,0,1,0,0.6804155554788203,3,1,16.55136736858721
0,1,1,1,1,27537.203966366123,0,1,0,0.5848037326810118,10,1,29.20906686888989
1,1,1,1,1,45269.418304020786,0,0,1,0.7552858682290388,0,0,11.077474148593042
1,1,1,1,0,14833.99654697981,0,1,0,0.5995171309945304,9,0,30.776963824135606
1,1,1,1,1,4985.314773667873,0,1,0,0.5418583895271774,0,0,7.098042897874319
1,1,0,1,1,0.0,1,1,0,0.6554067228732618,7,1,51.431159809994696
1,1,1,1,0,5064.6962420315995,0,1,0,0.766461514215212,0,0,12.573060344924285
1,1,1,1,1,20231.934486041973,0,1,0,0.9497993216895018,0,0,0.0
1,1,1,1,0,11218.889870092715,0,1,0,0.9224110193351096,0,0,5.611743894474398
1,1,1,1,1,12518.827751242787,0,1,0,0.5286046064721329,6,0,21.449172532536444
1,1,1,1,1,27883.56172945034,0,1,0,0.9507077649775878,0,0,1.3923024729912825
1,1,1,1,1,11473.659317106829,0,1,0,0.8281282730319717,0,0,3.707424777331905
0,1,1,1,1,18357.996664629958,0,1,0,0.5161427868490394,2,1,21.444895942300075
1,1,1,1,0,3750.4381467567946,0,1,0,0.9119015080945976,0,0,12.892160152223274
1,1,1,1,1,13621.907362673615,0,1,0,0.7539846819598852,0,0,0.0
1,1,1,1,1,47388.20065848854,0,1,0,0.688454361811832,6,0,24.690422490545124
1,1,1,0,1,45326.76322177483,0,1,0,0.5666059352064532,4,1,17.967388371837636
1,1,1,1,1,41399.63976435539,0,0,1,0.7348530093775937,0,0,11.500707170577524
1,1,1,1,0,32083.14089514688,0,1,0,0.5424767962427519,7,0,34.04410608227851
1,1,1,1,1,17999.853716614503,0,1,0,0.6020582404402879,4,0,13.894378897848206
1,1,1,1,1,37935.174388551495,0,1,0,0.6311084519340722,5,0,5.273726839691475
1,0,1,1,1,45292.914819254336,0,1,0,0.9854863200035424,0,1,9.327534390630577
1,1,1,1,1,26492.51076478342,0,1,0,0.7807829424409196,0,0,0.0
0,1,1,1,1,30045.368316453936,0,0,1,0.6105534520412675,9,1,38.47657068129856
1,1,1,1,1,9959.466718941132,0,1,0,0.6787697791401053,2,0,13.306319341028175
1,1,1,1,1,3438.862446669116,0,1,0,0.5499963836427302,2,0,7.718001934070246
1,1,1,1,1,16350.624256371622,0,1,0,0.5031183950408775,10,0,18.96957672972937
1,1,1,1,1,24632.048626316926,0,1,0,0.8075701175687817,0,0,1.5598223894480494
1,1,1,0,1,37751.84627447362,0,0,1,0.8908346419588207,0,1,23.846272630624263
1,1,1,1,1,15246.86102639428,0,1,0,0.6287829793524786,4,0,14.09673876966232
1,1,1,1,1,39160.53077701102,0,1,0,0.5070350975915622,3,0,9.723363163839709
1,1,1,1,1,5820.113104154563,0,1,0,0.9602391567206697,0,0,1.92207340918576
1,1,1,1,1,41605.74070288176,0,1,0,0.5141274232817591,7,0,20.520568148267536
1,1,1,1,1,13297.276632176705,0,1,0,0.6659642539994319,2,0,10.896403781631765
1,1,1,1,1,20534.730474550084,0,1,0,0.7301515901274879,0,0,0.0
1,1,1,1,1,26372.29644545643,0,1,0,0.9540000702408288,0,0,0.7799737803844886
1,1,1,1,0,22554.538416817923,0,1,0,0.9447528789531943,0,0,14.456021499388457
1,1,0,1,0,0.0,1,0,1,0.7266370927161958,0,1,61.99825356189587
1,1,1,1,1,18415.77548784472,0,1,0,0.6194694258764399,5,0,11.936725323650943
1,1,1,1,0,11747.582737963301,0,1,0,0.9643977827709904,0,0,9.922573224298777
1,1,1,1,1,38991.85297933005,0,1,0,0.7129291075926321,0,0,1.9802572933945939
1,1,0,1,1,0.0,1,1,0,0.6737759386207278,2,1,45.515764800049
1,1,1,0,1,8517.507255473438,0,1,0,0.5566033253518073,1,1,17.580244549835918
1,1,1,1,1,31521.35800751292,0,1,0,0.8454653710825019,0,0,0.0
1,0,1,1,1,25050.229392999365,0,1,0,0.8376909516842026,0,1,10.500613102737745
1,1,1,1,1,14869.151581883249,0,1,0,0.6998061813451235,9,0,20.18606705713562
1,1,1,1,1,26609.48393742999,0,0,1,0.7385131454783413,0,0,12.260935653071131
1,1,1,1,1,18096.013964017133,0,1,0,0.8521313886058497,0,0,0.0
1,1,1,1,1,48608.54858631634,0,1,0,0.5227653770506078,7,0,15.342678694848672
0,1,1,1,1,23659.844329055853,0,1,0,0.6535037178344082,8,1,29.300793054389334
0,1,1,1,1,32093.01899554241,0,1,0,0.7437543992156241,0,1,8.18265986690952
1,1,1,1,1,28722.977933848015,0,1,0,0.54564550577829,10,0,23.471537146135425
1,1,1,1,1,21199.318302326097,0,1,0,0.7436363703118171,0,0,0.0
0,1,1,1,1,26417.509477119274,0,1,0,0.5425469127613065,6,1,26.32481650881078
1,1,1,1,0,38625.14059891653,0,1,0,0.6347987780234935,7,0,25.213024523545663
1,1,1,1,1,14364.649768261024,0,1,0,0.8257119850968354,0,0,0.5486654096838954
1,1,1,1,1,29070.890449139944,0,1,0,0.7778430301173106,0,0,0.0
1,1,1,1,1,13612.151986019886,0,1,0,0.8706842163443966,0,0,1.1043460909808056
1,1,1,1,1,5273.612684917057,0,0,1,0.6694145583922562,0,0,23.788018243844007
0,1,1,1,1,13052.426364585443,0,1,0,0.9582155108953829,0,1,11.595797329310551
1,1,1,1,1,41063.62764318431,0,1,0,0.974907621172894,0,0,2.6256454975982644
1,1,1,1,1,25120.34435179718,0,1,0,0.7576856634388089,0,0,0.0
1,1,1,0,1,17670.86593746168,0,1,0,0.841439680483312,0,1,5.828170077008499
1,1,1,1,1,14890.78302289077,0,1,0,0.8543071433503011,0,0,4.802489820082867
1,1,1,1,1,5688.885815320579,0,1,0,0.9497384880538311,0,0,0.0
1,1,1,1,0,43418.98608208169,0,1,0,0.7750915135850146,0,0,11.40614600399812
1,1,1,1,1,49816.4978153597,0,1,0,0.631957296085925,7,0,17.537816247275998
1,1,1,1,0,24510.913767691825,0,1,0,0.7227933456128033,0,0,10.142574203063834
1,1,1,1,1,17578.511293960193,0,1,0,0.548466016461996,7,0,21.164842282968053
1,1,1,1,1,6590.292632238433,0,1,0,0.9737863676547176,0,0,0.0
1,1,1,1,1,15197.064966868387,0,1,0,0.9348006134880271,0,0,3.81144599549987
1,1,1,1,1,27249.15317759122,0,1,0,0.5212160081305452,10,0,16.837938981823957
1,1,1,1,1,44482.555375807795,0,1,0,0.5718765509786177,8,0,24.040845002365153
1,1,1,1,1,11528.798285725781,0,1,0,0.9630081283352164,0,0,0.0
1,1,1,1,1,31807.791614876594,0,1,0,0.6227068693070238,6,0,22.460102570206438
1,1,1,1,1,44189.602333997726,0,1,0,0.8276123838139988,0,0,0.0
1,1,1,1,1,22145.617734653668,0,1,0,0.8878105854778524,0,0,3.292814348725061
1,1,1,1,1,25533.292433142262,0,1,0,0.8192466169508611,0,0,0.42212917503588354
1,1,1,0,1,40177.89424625681,0,1,0,0.9175845154752711,0,1,8.03981903639769
1,1,1,1,1,13655.567795948074,0,1,0,0.904336861719881,0,0,0.0
1,1,1,1,1,11278.1345154721,0,0,1,0.8255538693862323,0,0,18.862550232631037
1,1,1,1,0,14230.641370043451,0,1,0,0.6421387704549584,9,0,34.71382142504224
0,1,1,1,1,4305.531607863471,0,1,0,0.865593174338624,0,1,7.669752796227951
1,1,1,1,1,27990.835348180895,0,0,1,0.554177665047709,0,0,26.137721783724707
1,1,1,0,1,42601.50004380703,0,1,0,0.5278935683222225,3,1,13.123740661739117
0,1,1,1,1,7787.927030253775,0,1,0,0.9494669607569555,0,1,4.2082328118673376
0,1,1,1,1,33410.751648680234,0,1,0,0.7186920215520645,0,1,11.647015782476062
1,1,1,1,1,46845.20519632904,0,1,0,0.6998629602152416,7,0,24.322048688844447
1,1,1,1,1,45656.80431973141,0,1,0,0.8770803454243403,0,0,0.0
1,1,1,1,1,28044.783830780903,0,1,0,0.525521960803546,10,0,17.850237973280304
1,1,1,0,0,17756.665398196892,0,1,0,0.9615004190822007,0,1,14.429482703406945
1,1,1,1,1,31141.99826316622,0,1,0,0.6250031337889783,0,0,9.485285641545495
1,1,1,1,0,9958.834852584278,0,0,1,0.805560760002331,0,0,27.05036834926242
1,1,1,1,1,5811.273583473108,0,1,0,0.5563482053146519,8,0,17.175520716330663
1,1,1,1,0,42037.573208233334,0,1,0,0.9487260292099071,0,0,5.529460069248699
1,1,1,1,1,26856.807827747103,0,0,1,0.6173048934682013,7,0,32.43433205371814
1,1,0,1,1,0.0,1,1,0,0.678199653031181,2,1,41.507374884233286
1,1,1,1,1,47446.77123507422,0,1,0,0.6238276540752947,7,0,21.392770558086433
1,1,1,1,1,10070.620587317408,0,1,0,0.777922464478944,0,0,0.0
1,1,1,0,1,31841.28581937253,0,1,0,0.8842154108826403,0,1,2.925714315870767
1,1,1,1,1,9668.158351305377,0,1,0,0.6936930662642435,6,0,15.463758093031952
1,1,1,1,1,4393.462883966216,0,1,0,0.8868923792456473,0,0,4.101996707441458
1,1,1,1,1,37047.92152860079,0,1,0,0.9754465355791442,0,0,0.0
1,1,1,1,1,24714.093775515445,0,1,0,0.5491801260632772,3,0,8.906551189859641
1,1,1,1,1,11590.253508401216,0,1,0,0.7171744914232356,0,0,2.7562766831941214
1,1,1,0,1,16544.276578112847,0,1,0,0.9522399303768074,0,1,4.241760148878875
1,1,1,1,0,47183.69325931857,0,1,0,0.7070519301397532,0,0,9.80844047908709
1,1,1,1,1,1795.8994956440933,0,1,0,0.6321488028597597,10,0,20.278264571409025
1,1,1,1,1,4321.997151993457,0,1,0,0.878819286750026,0,0,0.0
1,1,1,1,1,7625.971866046097,0,1,0,0.7703372657207435,0,0,3.3096826730004008
1,1,1,1,1,41242.21614987608,0,1,0,0.5536537741692471,4,0,14.222421716896127
0,1,1,1,1,39673.871931431735,0,1,0,0.7104220446838762,0,1,11.99525753056889
1,1,1,1,1,24761.73773936771,0,1,0,0.9965410481271536,0,0,0.0
1,1,1,1,0,8979.774141545071,0,1,0,0.5475561511546378,7,0,28.45848306828159
1,1,1,1,1,33952.24247908719,0,1,0,0.7364417553109668,0,0,0.0
1,1,1,1,1,5012.188654842325,0,1,0,0.6761778091253972,1,0,12.054647991506142
1,1,1,0,1,24477.79171546239,0,1,0,0.8620254333176425,0,1,5.792265980478466
1,1,1,1,1,34556.98080821337,0,1,0,0.7336337726263513,0,0,2.817022021437314
1,1,1,0,1,47335.051190710976,0,1,0,0.7374931705036623,0,1,3.8780889512637726
1,1,1,1,1,16909.21399156581,0,1,0,0.6224426054589556,0,0,5.271113464472792
1,0,1,1,1,11952.067733858426,0,1,0,0.619670394421594,6,1,29.795124723824443
1,1,1,1,1,5657.863575402034,0,1,0,0.8308476843813435,0,0,0.0
1,0,1,1,1,49070.632332709894,0,1,0,0.8013751708298381,0,1,3.0636883840107334
1,1,1,1,1,49949.88317761663,0,1,0,0.5784935822965187,7,0,15.108335603320686
1,1,1,1,1,31930.429021438635,0,0,1,0.9883923738339104,0,0,12.3975197637989
1,1,1,1,0,43335.970893250844,0,1,0,0.6202505530656572,2,0,20.90752787438804
0,1,1,1,1,45008.771316860286,0,1,0,0.7733683099068446,0,1,7.432062819316738
1,1,1,1,1,11355.795550587467,0,1,0,0.8394476434759506,0,0,0.0
1,1,1,1,1,4680.5063014315265,0,1,0,0.523055147013519,1,0,10.834792907977356
0,1,1,1,0,6014.47108256582,0,1,0,0.5430296081083956,9,1,41.322606348778926
1,1,1,1,1,11428.507360221663,0,0,1,0.6307244233683083,5,0,20.646975215943762
1,1,1,1,0,36219.53747654613,0,1,0,0.6462527697003965,4,0,17.1994086895328
0,1,1,1,1,32143.24965487731,0,1,0,0.8120862767136848,0,1,4.351030368748986
1,1,1,1,1,37006.142223597446,0,1,0,0.531387480491718,1,0,14.958948811035752
1,1,1,1,1,12752.71441668757,0,1,0,0.805821195537773,0,0,0.0
1,1,1,0,0,20670.109308950065,0,1,0,0.5402581500036224,4,1,32.223837263153875
1,1,1,1,1,8617.33430642245,0,1,0,0.8254282886874565,0,0,1.0212393780277207
1,1,1,1,1,19989.047562198666,0,1,0,0.7127391324020438,0,0,1.0967720015139983
1,1,1,1,1,26061.285389486322,0,0,1,0.5268522357515004,7,0,37.20108895027355
0,1,1,0,1,19000.449513726224,0,1,0,0.8006670418875828,0,2,13.510189140949713
1,1,1,1,1,12450.277604622353,0,1,0,0.5052212047324638,1,0,11.771731474679836
1,1,1,1,1,19224.949568028238,0,1,0,0.5978490698060055,2,0,5.77597205426429
1,1,1,1,1,7264.540986662588,0,0,1,0.9759647403769085,0,0,13.940398375698734
1,1,1,1,1,42416.43555366589,0,1,0,0.6960248528404884,9,0,18.85788429195296
1,1,1,1,1,26724.833208796153,0,1,0,0.5521381827478593,8,0,21.569204057686978
1,1,1,1,1,26135.23307383043,0,1,0,0.5141501745701695,1,0,14.219548498014372
1,1,1,1,1,24278.20478230442,0,1,0,0.7988075727894459,0,0,4.9504493949775625
1,1,1,0,1,9109.692115233434,0,1,0,0.730706308283253,0,1,2.6430108311466824
1,1,1,1,1,46833.50366923744,0,1,0,0.94856257671094,0,0,2.684090539549455
1,1,1,1,1,47171.83231490927,0,1,0,0.9825275325680565,0,0,3.4129700217072596
1,1,1,1,1,12345.065201442314,0,1,0,0.5617760431141348,4,0,5.220559354128528
0,1,0,1,1,0.0,1,1,0,0.5834899810065959,0,2,49.71246913129623
1,0,1,1,1,30988.145483536853,0,1,0,0.5942140441327799,4,1,18.9815365206428
1,1,1,1,1,11148.213442306238,0,1,0,0.9620444655265018,0,0,1.3028631077539607
1,1,1,1,1,6153.440485544226,0,1,0,0.9910617545721168,0,0,4.388797692671698
1,1,1,0,1,17689.22022124685,0,1,0,0.5908412001125051,0,1,13.490884125837631
1,0,1,1,1,27829.20482089058,0,1,0,0.7695143722326528,0,1,11.823650421964144
1,1,1,1,0,46129.289253830546,0,1,0,0.8662292712222504,0,0,10.72146774708167
1,1,1,1,1,43782.706346414474,0,1,0,0.8167336161562531,0,0,0.0
1,1,1,1,1,23068.108150501794,0,1,0,0.5892096952489063,7,0,18.04748323091883
1,1,1,1,1,7306.574684818323,0,1,0,0.837396798314276,0,0,0.0
1,1,1,1,1,48042.40495607981,0,1,0,0.8418385621088365,0,0,0.0
1,1,1,0,1,9312.810774504898,0,1,0,0.5818470454246281,4,1,17.181636863866906
