has_company,has_employee,has_gross,has_net,has_date,gross_pay,net_pay,tax_error,text_quality,missing_fields_count,has_federal_tax,has_state_tax,has_social_security,has_medicare,total_tax_amount,tax_to_gross_ratio,net_to_gross_ratio,deduction_percentage,risk_score
1,1,1,1,1,2884.0177406817293,2337.944881771574,0,0.8419816410105292,0,1,1,1,1,700.5270551966227,0.24289970388012622,0.8106555132420671,0.18934448675793297,4.93888718256488
1,1,1,1,1,6309.374583867415,7423.6273739422895,1,0.6406613255135458,0,0,0,1,1,879.8178225730971,0.13944612273025025,1.0,-0.17660273221436767,61.092764715597355
1,0,1,1,0,5210.25894153395,3495.0061236478837,0,0.32681146343992024,2,0,0,1,0,163.7475836860089,0.031427916639743834,0.6707931722523796,0.32920682774762045,78.33129510306352
1,1,1,1,1,4537.674110137757,3708.859123658015,0,0.8277979598680452,0,0,1,1,1,778.8290062564863,0.1716361702830268,0.8173480584187257,0.18265194158127426,0.0
1,1,1,1,1,5259.001248721579,2542.8847864918607,0,0.9157033188761632,0,1,1,1,1,1396.482448137001,0.26554137983452175,0.48352998339941744,0.5164700166005826,14.071859406401162
1,1,1,1,1,4546.208263764987,708.2730011737548,0,0.7314872753647832,0,0,1,1,1,846.4621768202368,0.18619080510826197,0.1557942267667235,0.8442057732332765,19.584746999625004
1,1,1,1,1,4241.450781658443,3163.9907671899837,0,0.9255552423333142,0,1,1,1,1,1170.2043624053615,0.2758971924101408,0.7459689927022651,0.25403100729773487,0.0
1,1,0,1,1,0.0,0.0,1,0.3895462712617783,1,0,1,0,1,0.0,0.0,0.0,0.0,95.20199791818305
1,1,0,1,0,0.0,0.0,1,0.5954159029085118,2,1,0,0,1,0.0,0.0,0.0,0.0,96.51512147227626
0,1,1,1,0,5621.6475297168745,3459.708282855606,0,0.41866010428568984,2,0,1,1,1,930.8309686290409,0.1655797457433125,0.6154260409545542,0.3845739590454458,40.43187392262037
1,1,1,1,1,3261.7546070636586,1761.3567226794785,0,0.8718932907686814,0,0,1,1,1,367.8150931457486,0.11276602241910165,0.5400028312568588,0.4599971687431412,1.7234823907575887
1,1,1,1,1,3839.0843595395118,728.2624573355558,0,0.9742067000709569,0,1,1,1,1,675.6013879299086,0.17597982348346866,0.18969691445459902,0.8103030855454009,12.57550083418206
0,1,1,1,0,9865.376505694503,11773.45510849169,1,0.9132364011448318,2,0,0,0,1,364.9115256950627,0.03698911293293552,1.0,-0.19341163529803482,79.5390426322425
1,1,1,1,1,9523.212098537453,1501.971772129451,0,0.9188980541416786,0,0,1,1,1,1636.5418677497355,0.17184767605890777,0.157716929601948,0.842283070398052,13.616461044404392
1,1,1,1,1,4193.26994075772,2270.2361748318226,0,0.8461704141455555,0,1,1,1,1,880.775459900381,0.21004501793204985,0.5413999591978552,0.4586000408021447,0.0
1,0,1,1,1,6551.022371204238,1737.381326251307,0,0.43871275758832656,1,0,1,1,0,404.8330901138994,0.061796932932695996,0.26520766191978884,0.7347923380802112,56.19945105708746
1,1,1,1,1,7860.025206494878,5221.06864941821,0,0.970156431371778,0,1,1,1,1,1735.4717139644201,0.2207972199033623,0.6642559676658477,0.33574403233415223,2.4964456836639215
0,1,1,1,0,9912.500760632485,3121.727670920365,0,0.7510316277587428,2,1,0,1,0,1699.152817089997,0.17141515124399137,0.3149283663430637,0.6850716336569362,44.763166085582235
1,1,1,1,1,1093.8305773228758,859.4176502258047,0,0.7555244601504466,0,1,0,1,0,129.01447035518962,0.11794739791508613,0.7856953974803016,0.2143046025196984,46.874899253221486
1,0,1,1,0,9604.704812270296,7898.435615433742,0,0.5693110467802133,2,1,1,1,1,2196.0089466578074,0.22863887954706746,0.8223506885233219,0.17764931147667803,29.782902346842075
1,1,0,1,0,0.0,0.0,0,0.6515963719035864,2,1,0,0,0,0.0,0.0,0.0,0.0,32.65388255402227
1,1,1,1,0,7459.515812610107,1901.1496989939476,0,0.5600366640884861,1,1,0,1,1,1055.2263770513039,0.14146043839299496,0.2548623458616585,0.7451376541383414,26.88404827479286
0,1,1,1,1,7799.928427142509,6549.50205519641,0,0.9057900407668098,1,1,1,1,1,1461.7764106016584,0.18740895179434075,0.8396874556444884,0.16031254435551154,8.574276645168894
1,1,1,0,1,0.0,0.0,1,0.5336961799789478,1,1,1,1,1,0.0,0.0,0.0,0.0,50.686751297090126
1,0,1,1,1,3196.4631669156406,2277.745026717536,0,0.4082312660198425,1,1,1,0,1,147.49537495506308,0.04614330503842021,0.7125829104783328,0.2874170895216673,38.117531431556394
1,0,1,1,0,6267.162950321712,6683.518986244097,1,0.9264516665608348,2,1,0,1,0,856.7224632350079,0.13670020550383644,1.0,-0.06643453173672659,82.9384186010944
0,1,1,1,1,7651.3841086736775,861.6810604433156,0,0.5828543333549967,1,1,1,1,0,1233.875055481281,0.1612616799727188,0.1126176712872781,0.8873823287127218,45.99943370285108
1,0,1,1,1,8909.335183782063,6684.657290558396,0,0.812600554188091,1,1,0,1,0,575.8342281193462,0.06463268203979518,0.7502981033564304,0.24970189664356957,63.96514373435323
1,1,1,1,1,3129.2915819675586,1216.154796142093,0,0.9959769755814545,0,1,0,1,1,726.2756519040314,0.23208947868238655,0.3886358187744937,0.6113641812255063,6.63369227526255
1,1,1,1,1,6659.049297759966,5719.066988840057,0,0.8790889720877179,0,1,0,1,1,821.4298270683986,0.12335542062208774,0.8588413650524994,0.14115863494750056,49.05569179283748
1,1,1,1,1,2163.0911547068727,1925.945997940631,0,0.7722199628615275,0,1,1,1,1,443.56512763111624,0.2050607653153781,0.8903674696046835,0.10963253039531655,7.65283286579057
1,1,1,1,1,8030.452931646289,3512.1160318652055,0,0.8042362472194979,0,1,0,1,1,1392.922888572383,0.17345508409409555,0.43734968148866316,0.5626503185113368,6.596820575095524
1,1,1,1,1,5476.270685998072,3624.708921250734,0,0.7081444363238852,0,1,0,1,1,742.9976311182228,0.1356758410459779,0.6618936734662371,0.3381063265337629,5.7484009028917
1,1,1,1,1,5495.729572482587,4699.169479274756,0,0.8400966966769121,0,1,0,1,1,1032.3267439448343,0.18784161963022156,0.8550583534538798,0.1449416465461202,1.7243032066483996
0,1,1,1,1,2245.68488132202,2599.779654710408,1,0.7385978163480007,1,1,1,1,1,362.547681847523,0.16144192128776927,1.0,-0.15767785424103442,8.734669999558854
1,1,1,1,0,2211.3512026316084,874.3474146435939,0,0.9201710074221462,1,1,0,1,0,154.4931764856509,0.06986369976048898,0.3953905709789927,0.6046094290210073,59.30437858209429
1,1,1,1,1,8657.294287349545,4108.192564652802,0,0.9617295690400905,0,1,1,1,1,663.559773103289,0.07664747796235996,0.47453539504321696,0.525464604956783,47.36162138203932
1,0,0,1,1,0.0,0.0,0,0.8327497498493222,2,1,1,1,1,0.0,0.0,0.0,0.0,67.86144885354864
1,1,0,1,0,0.0,0.0,0,0.6227360307030947,2,1,0,1,1,0.0,0.0,0.0,0.0,46.978281862702836
1,1,1,1,1,2546.698501515424,1529.5733650729196,0,0.7116157087013548,0,1,1,1,1,591.1376940727752,0.2321192295519144,0.6006103055240894,0.39938969447591055,7.392899092118844
1,1,1,1,0,8729.738530088242,701.5419406545425,0,0.7252890901626059,1,1,0,1,1,1961.1322066682185,0.2246495928725594,0.08036230847425521,0.9196376915257448,63.47720609915719
1,1,1,1,1,5879.488095793287,2537.0200434956255,0,0.5336148295890776,0,0,0,1,1,196.54158232725317,0.033428349394546204,0.4315035598610765,0.5684964401389235,41.475906351219
1,1,1,1,1,9053.752648914133,644.5546297294661,0,0.7577638602826013,0,0,1,1,0,940.7578559821953,0.10390805806860934,0.07119198576810812,0.9288080142318919,66.35728455098989
1,1,1,1,1,5208.829864300413,2682.7991836477386,0,0.728469436977131,0,1,0,1,1,1062.2405312312187,0.2039307404742593,0.5150483416697389,0.4849516583302611,4.955321031634207
1,1,1,1,0,5614.17134573171,570.5545782024938,0,0.6623770456761146,1,1,0,1,1,1142.4545015075523,0.2034947690679457,0.10162756764384644,0.8983724323561536,59.37616098247397
1,1,1,1,1,1832.8881520203695,1169.595621299979,0,0.4967130914711315,0,0,1,1,0,187.8363062480607,0.10248105212585455,0.638116199294948,0.361883800705052,34.39249971111691
1,1,1,1,1,6449.75243559072,1310.80455683649,0,0.9861540666958094,0,1,1,1,1,1890.7439332957445,0.29314984600995386,0.2032333132049023,0.7967666867950978,5.45013159725817
1,1,1,1,1,2672.4016896604985,1727.7421445137911,0,0.8104525003717944,0,1,1,1,1,517.1317441421784,0.1935082387288397,0.6465128918300015,0.3534871081699985,0.0
1,0,1,1,0,8661.77771873019,9474.132012867944,1,0.64457512060405,2,1,1,1,0,786.0085906541742,0.09074448873866997,1.0,-0.09378609339987118,90.39828785001629
0,1,1,1,1,3904.6152059090136,3366.5931114308587,0,0.8747000313955865,1,1,1,1,1,1084.6014779252375,0.27777422888787245,0.8622086771408501,0.13779132285914988,15.742097942219141
1,1,1,1,1,6720.384957087339,3760.3235207285334,0,0.9334611898154774,0,1,1,1,1,1283.6747732191077,0.19101208954783763,0.5595398990890967,0.44046010091090326,4.629181251556711
1,1,1,1,1,4222.937610165729,2309.3974919497427,0,0.8568715295577911,0,1,1,1,1,1182.7015969298739,0.2800660834019423,0.5468699055345766,0.4531300944654234,3.3356178146707887
1,0,0,0,0,0.0,0.0,0,0.7859750646429673,4,0,1,1,1,0.0,0.0,0.0,0.0,34.30349464460831
1,1,1,1,1,2612.188585631997,1326.625492253351,0,0.8982266800723823,0,1,1,1,1,403.6269604219307,0.15451677671437208,0.5078597692181498,0.4921402307818502,37.886791715370855
1,1,1,1,1,9172.293307816464,10166.709738264586,1,0.4687856710867864,0,1,0,1,0,545.6054194140175,0.05948407896518773,1.0,-0.10841524546546043,82.10982875571115
1,0,1,1,1,1098.6131498162783,505.70596601211764,0,0.7192670630524332,1,1,1,1,1,103.17804728496124,0.09391663234889894,0.46031304658667804,0.539686953413322,30.034478803995583
1,1,1,1,1,4405.64807757547,1242.9015624439305,0,0.9183158548449589,0,1,1,1,1,754.0196876410068,0.17114841548033072,0.28211548915362483,0.7178845108463752,7.978897016959735
1,1,1,1,1,3809.199829878283,642.69362051811,0,0.9015316525010828,0,1,1,1,1,1055.7690597775438,0.2771629494195581,0.16872142424164877,0.8312785757583513,10.456673530525283
1,1,1,1,0,7808.29677876829,9000.795694812085,1,0.4959576868464894,1,1,1,1,1,450.5339868356888,0.05769939329928462,1.0,-0.1527220275856246,84.55074120705052
1,0,1,1,1,3052.511424432889,3222.0849641800432,1,0.8871519687141197,1,1,0,1,1,721.1639505778869,0.2362526622523185,1.0,-0.055552139261414446,11.894542207152766
0,1,1,1,1,1930.3028337134604,737.2727928109662,0,0.8154171156739265,1,0,1,1,0,312.8485350476761,0.16207225601271444,0.3819466976550111,0.6180533023449889,32.54187772485343
1,1,1,1,0,6164.572635402252,1963.0921083317392,0,0.9780207550805603,1,0,1,0,0,578.4235245404519,0.09383027157773258,0.31844739683299117,0.6815526031670088,65.26176374980068
1,1,1,1,1,3799.040181324356,2448.400860086608,0,0.9543156774964185,0,1,0,0,1,387.5328695252836,0.10200809968537594,0.644478800756745,0.355521199243255,47.61549095125481
1,1,1,1,1,4652.330954734248,1060.480450685992,0,0.8978004817916277,0,1,1,1,1,1335.7238438363422,0.28710851760816786,0.22794604704698385,0.7720539529530163,11.350613607247423
1,1,1,1,1,2452.259740562444,2156.9589507869214,0,0.9580283828306023,0,1,1,1,1,562.4863933644285,0.22937472081787635,0.8795801338288115,0.12041986617118845,0.0
0,0,1,1,0,3080.0121423705814,2577.9776715437592,0,0.4907886776508734,3,0,1,1,1,111.22072152313518,0.03611048151178143,0.8370024377759683,0.16299756222403175,50.41823360673858
1,1,0,1,0,0.0,0.0,0,0.6043857453867989,2,0,0,1,0,0.0,0.0,0.0,0.0,84.18619033543966
1,1,1,1,1,2188.4279727359362,1364.174928559191,0,0.4849119030174428,0,1,1,1,1,463.7935514512994,0.21193000511297266,0.6233583858159709,0.376641614184029,66.36158970404784
1,0,1,1,1,6529.729611604037,7271.54154870356,1,0.9736267698226001,1,1,1,1,1,655.9238682680702,0.10045191872913427,1.0,-0.11360530699176924,71.73197833091491
1,1,1,1,1,9687.005137403718,5711.595497040411,0,0.7096416377843254,0,0,1,1,1,1311.9501970990314,0.1354340354412836,0.5896141703266625,0.4103858296733374,6.918108245590632
0,1,1,1,0,2031.8386980536854,523.5161789400901,0,0.42457588337029095,2,1,0,1,1,404.75065684925846,0.1992041283774014,0.25765636782170276,0.7423436321782971,45.24598237821647
1,1,1,1,1,6037.53923400677,4075.451464298311,0,0.8772218567832398,0,1,0,1,1,974.0950910478848,0.16133975338184817,0.675018630329242,0.324981369670758,3.7266529948270524
1,1,1,1,1,8211.444110195984,6317.669816654953,0,0.743321978965611,0,1,1,0,1,359.78646759896276,0.043815248910020976,0.7693737827199518,0.23062621728004815,32.11947287217034
1,1,1,1,1,6260.828807175606,3265.076270981175,0,0.9715651909721794,0,1,1,1,1,1557.2291446161673,0.24872571868302956,0.5215086327291101,0.47849136727089,0.0
1,1,0,1,0,0.0,0.0,0,0.7738068296433227,2,1,0,1,1,0.0,0.0,0.0,0.0,69.34479337028043
0,1,1,1,1,4795.074826485002,4897.475707541492,1,0.42071743226928926,1,1,1,0,1,629.2364570101776,0.13122557619636463,1.0,-0.021355429218933464,96.55715232063972
1,1,1,1,1,1453.1008426483568,1027.889624089341,0,0.9760976192777109,0,1,1,1,1,91.61443397215334,0.06304754032430465,0.7073766623216288,0.2926233376783712,40.85872011348972
1,1,1,1,0,5717.858485529006,5985.844714855444,1,0.527963567657245,1,1,0,1,0,332.3014684481638,0.05811642056010413,1.0,-0.04686828644057359,82.87670993964498
1,1,0,1,0,0.0,0.0,1,0.40607781632622786,2,0,0,1,0,0.0,0.0,0.0,0.0,65.67942595902508
1,0,1,0,1,0.0,0.0,0,0.22611425939851282,2,0,1,0,1,0.0,0.0,0.0,0.0,86.68396385129529
1,1,1,1,1,6810.364095689951,763.0113720351617,0,0.9481144790077413,0,1,1,1,1,1781.0005020163992,0.2615132578805198,0.11203679587674993,0.88796320412325,7.734366267284653
1,1,1,1,1,6027.366665611691,2380.336813264769,0,0.7644476703878091,0,1,1,1,1,1735.9772610926393,0.28801587117588484,0.3949215213412272,0.6050784786587728,13.3682365492912
0,1,1,1,1,2181.5512752488694,840.7225701067996,0,0.7183386274690482,1,1,1,1,1,335.8146080725415,0.15393385976418641,0.3853783221349637,0.6146216778650363,23.306560148138107
1,1,1,1,1,5846.842407012776,3023.847257469383,0,0.8539725885342024,0,0,1,1,1,796.8627477429482,0.13628941782100729,0.5171761178037811,0.4828238821962188,0.0
1,1,1,1,1,8004.462422763887,1910.4512772294286,0,0.7477404661328765,0,1,1,1,1,1835.9016894048957,0.2293597736412349,0.23867327702061503,0.761326722979385,14.999431160173573
1,0,1,1,0,7530.361512090406,6739.228598939488,0,0.9031310021464932,2,0,1,1,1,917.7326572335937,0.12187099593560334,0.8949409119494846,0.1050590880505154,51.03717295632004
0,1,0,1,1,0.0,0.0,0,0.5608247058624245,2,0,0,1,1,0.0,0.0,0.0,0.0,85.15571129535786
1,1,1,1,1,5013.117568934333,3829.3618652520195,0,0.79499907795699,0,1,0,1,1,1298.9214873274334,0.2591045331505267,0.7638683538926155,0.23613164610738444,7.083926147307756
1,1,1,1,1,2346.6565834062403,1043.654481196499,0,0.7526210454512461,0,1,1,1,1,361.8263207554867,0.1541880151165047,0.4447410364926956,0.5552589635073044,18.195886378724705
1,1,1,1,1,8957.374649697926,5286.583169776754,0,0.72547939488991,0,1,1,1,1,2117.3743495514364,0.23638336369271343,0.5901933743449077,0.4098066256550923,3.8414621744283615
1,1,1,1,1,4062.7700031743266,796.9061581700375,0,0.9607556254799692,0,1,0,1,1,755.4499147623899,0.18594454378961672,0.19614847937426885,0.8038515206257312,8.061615304425574
1,1,1,1,1,9162.640149614646,9689.188813605511,1,0.8812696155026936,0,1,0,1,1,1449.1019498949777,0.15815331893787432,1.0,-0.05746691514595933,22.263413507368092
1,0,0,1,1,0.0,0.0,0,0.8235476916198978,2,0,0,1,0,0.0,0.0,0.0,0.0,73.44389162823288
1,1,1,1,1,2580.4810072484543,2032.048850443946,0,0.43347378919242335,0,1,1,1,1,505.032575489348,0.19571257221840982,0.787469020208253,0.212530979791747,69.66521932757547
1,1,1,1,1,4903.066982608454,5092.529713571546,1,0.7356836002787578,0,1,1,1,1,1296.2118489377174,0.264367558822973,1.0,-0.0386416770635871,13.496073114780176
0,1,1,1,1,7046.870921505774,6250.071801917567,0,0.5624627889621787,1,0,0,1,1,554.585516052601,0.07869954228338515,0.886928662598811,0.11307133740118896,34.138521628878394
1,1,1,1,0,4024.2790575154063,993.6629803142594,0,0.9991077922752343,1,1,0,1,1,687.8980592980596,0.17093696770689867,0.24691701696446167,0.7530829830355384,14.58872857410618
1,1,1,1,1,2860.4544689167597,758.2530826625407,0,0.6601096994364314,0,1,1,1,0,355.33770484936343,0.12422421286919771,0.26508133267008005,0.73491866732992,33.39753436461413
1,1,1,1,1,6073.259781237828,3908.8565106796773,0,0.9993239751471508,0,1,1,1,1,960.5144040362007,0.158154671236611,0.6436175384355104,0.3563824615644896,0.0
1,1,1,1,1,2108.906138624456,1667.93884963625,0,0.9534526941276305,0,1,0,1,1,368.4826164027814,0.174726892607523,0.7909023635941289,0.20909763640587106,0.0
1,1,1,1,1,6991.8111496804795,5747.838066454625,0,0.7699388778726621,0,1,1,1,1,1389.7823326738624,0.19877286484452233,0.8220814240266339,0.1779185759733661,8.417464487043926
1,0,0,1,1,0.0,0.0,1,0.3134399700242191,2,0,0,0,1,0.0,0.0,0.0,0.0,72.2932508586851
0,0,1,0,0,0.0,0.0,1,0.7869528089122164,4,0,1,0,1,0.0,0.0,0.0,0.0,75.76436652044953
1,1,1,1,0,9585.933039345904,11463.503610003741,1,0.7420976491330573,1,0,0,1,1,860.47471648483,0.08976431537263736,1.0,-0.19586727373864,66.19631970777345
1,1,1,1,1,4399.391772877152,4618.121444191206,1,0.6340815887872061,0,0,0,0,1,561.7662541596836,0.12769179994904042,1.0,-0.04971816164737866,78.156485952091
1,0,0,1,0,0.0,0.0,0,0.547607864085584,3,0,1,1,1,0.0,0.0,0.0,0.0,33.57984026299973
0,1,1,1,1,3158.3491028279996,762.158238008443,0,0.5299006193387429,1,1,0,1,1,378.5604094855376,0.11986021720859577,0.2413153876264037,0.7586846123735964,36.496158718693486
1,1,1,1,1,3142.5952410801688,2222.706998207065,0,0.7327886115430768,0,1,0,1,1,808.5503040183069,0.25728744620016447,0.7072838936277009,0.29271610637229906,2.3783639088664787
1,0,1,1,1,9584.130841867403,6240.414779160479,0,0.9106971397514763,1,0,1,1,0,695.4539474225501,0.07256306898321158,0.651119531037681,0.34888046896231895,40.93909109455353
1,1,1,1,1,3128.5020630131376,2296.7048149911925,0,0.7970666513365681,0,1,1,1,1,633.4200243446957,0.20246751051672096,0.7341228385763567,0.2658771614236433,0.4963506201755301
0,0,1,1,0,7211.9434186330645,3062.955958598543,0,0.4499521463818198,3,1,0,1,1,860.1403222664907,0.11926609408002257,0.42470604396104494,0.575293956038955,86.53159079668373
1,1,1,1,1,6508.4616206729215,2189.0397740804174,0,0.9897847311515182,0,1,0,1,1,1429.1918168487043,0.2195898048025883,0.336337509792996,0.663662490207004,10.44365576055764
1,1,1,1,1,7670.531018908139,1067.2802442351901,0,0.8864079887832534,0,1,1,1,1,1680.2555442419446,0.2190533536856905,0.1391403335185407,0.8608596664814593,7.259768907891622
1,1,1,1,1,4734.193869630961,5263.242718689041,1,0.922466699249916,0,1,0,1,1,921.6008882101362,0.19466902150375534,1.0,-0.11175056696597017,27.12124151777085
1,1,1,1,1,1756.9404658202582,1475.16567132194,0,0.7684399527033878,0,1,0,1,0,170.92059111885314,0.09728308639021294,0.8396218881743572,0.16037811182564274,61.46690261165185
1,1,1,1,1,7868.770472955989,6905.789528805872,0,0.7970943572324416,0,1,0,1,1,1495.2977143582953,0.1900293977944143,0.8776198965950568,0.12238010340494317,5.8755343706786896
1,0,1,1,1,2923.7100675416477,2347.7697318743144,0,0.6852797937277131,1,1,1,1,1,722.7188496701908,0.24719237987844558,0.8030104482447525,0.1969895517552474,69.10893927661866
1,1,1,1,1,9404.987612730378,7040.444094141151,0,0.7885955672229599,0,1,1,1,1,2431.1775135879425,0.25849874701558945,0.748586216595476,0.251413783404524,1.2368833908246035
0,1,1,1,1,3032.5521558313117,713.3041549109631,0,0.858446346959526,1,1,1,1,1,627.1159083701167,0.20679476432556385,0.2352157912731514,0.7647842087268486,17.24911200707023
1,0,1,1,1,9976.382263773427,11727.266025294402,1,0.7443539934893932,1,0,0,1,0,123.61406602074084,0.012390670560972024,1.0,-0.17550287421110994,97.80727049509491
1,1,1,1,1,3843.365286270105,1712.2357227151329,0,0.9591951038824836,0,0,1,1,1,563.082858220809,0.1465077650132152,0.4455042899075609,0.554495710092439,12.857899016465023
1,1,0,1,1,0.0,0.0,0,0.8434462420398254,1,1,1,1,1,0.0,0.0,0.0,0.0,61.143319592919546
1,0,1,1,1,7900.235604884125,5526.136518774528,0,0.5053986836542278,1,1,1,0,1,498.8115124282309,0.06313881476140447,0.6994900905687079,0.300509909431292,34.70672215304551
1,1,1,1,0,8736.045634719394,8900.28109905996,1,0.616814860049001,1,0,0,0,1,254.1281472119825,0.02908960848395857,1.0,-0.01879974890330807,79.91480785893127
0,1,0,1,1,0.0,0.0,1,0.4988503783032898,2,0,0,1,0,0.0,0.0,0.0,0.0,69.4601574338373
1,1,1,1,1,6123.531834970233,1018.257367730324,0,0.9672414608446698,0,1,1,1,1,1741.4174044576068,0.2843812119196849,0.1662859596671426,0.8337140403328575,8.898201239187172
1,1,1,1,0,6079.632825189496,6874.059993979106,1,0.40635779844998227,1,0,0,1,1,529.2845286618395,0.08705863394724703,1.0,-0.13067025454203302,86.55710126421866
1,1,1,1,1,7175.6565843611925,2960.071253112054,0,0.9355504449500311,0,1,1,1,1,1612.7180809881202,0.2247485037819283,0.4125157354329509,0.587484264567049,11.192326782201398
1,1,1,1,0,9928.834054546693,10863.407681217286,1,0.44842812097491064,1,1,1,1,1,1104.98959285136,0.11129097200948324,1.0,-0.09412722798429952,81.64674289045072
1,0,1,1,1,4768.303253705429,5717.661032248961,1,0.2653020579089603,1,0,0,0,1,28.91650351871046,0.006064317217290986,1.0,-0.1990976093657195,100.0
0,0,1,1,1,4569.468404580222,2479.891931104128,0,0.9840291872627877,2,1,0,1,1,504.1565197453251,0.11033154737211491,0.5427090662490193,0.45729093375098073,33.9788806726023
1,0,1,1,0,7231.50053970551,1215.33925916229,0,0.41642505934754975,2,0,0,1,0,358.28249248897765,0.049544695533351654,0.16806183619697035,0.8319381638030295,85.64138818605076
1,1,1,1,1,7887.059641028524,4884.389951348709,0,0.8474063058905673,0,1,0,1,1,1988.7325980669937,0.25215133250946864,0.6192916211689445,0.38070837883105546,0.0
1,1,1,1,1,3826.093081954327,2000.4149658969584,0,0.7584486136422642,0,0,1,1,1,522.6338019878168,0.13659725228662264,0.5228348926825294,0.4771651073174707,5.027022828392554
1,1,1,1,1,2925.4686421614097,2989.2454576020446,1,0.8327361558712005,0,1,0,1,1,449.0855136070504,0.15350891379757015,1.0,-0.0218005465932853,57.466987249866364
1,1,1,1,1,7546.691716035355,1959.2573673714123,0,0.9849303687365221,0,1,0,1,1,1561.1023425224078,0.20685916442105984,0.25961804736350164,0.7403819526364983,12.542952142126637
1,1,1,1,1,3729.425715489524,584.7690699667908,0,0.4592646326074613,0,0,0,1,1,283.75650372208173,0.07608584414043916,0.1567986908917514,0.8432013091082485,29.243816296122034
1,1,1,1,1,1438.7505141043387,897.1350981858163,0,0.4616902300217742,0,1,0,1,1,98.63966236072632,0.06855925429304342,0.623551539610957,0.37644846038904295,56.789367336538646
1,1,0,1,1,0.0,0.0,0,0.8428762480363289,1,0,1,1,1,0.0,0.0,0.0,0.0,5.487253695473634
1,1,1,1,1,1127.8501358510807,1000.318925932834,0,0.7702068256030895,0,1,1,1,1,301.21989120285747,0.26707439368755814,0.8869253938405468,0.11307460615945322,9.269615377371593
1,0,1,1,1,8545.692146168858,3369.7641129213134,0,0.8293092622192957,1,1,1,1,1,1486.6617790936448,0.17396622223983743,0.39432313442651,0.60567686557349,22.50434422917925
1,1,1,1,0,6289.3053571273,7319.0876874038295,1,0.6915615987861595,1,1,1,1,1,810.0449990038637,0.12879721257068355,1.0,-0.16373546390294713,70.95902346809224
0,1,1,0,1,0.0,0.0,1,0.3417428959005411,2,1,0,0,0,0.0,0.0,0.0,0.0,68.35805055464084
0,1,1,1,1,2299.375094369175,2440.2071543981083,1,0.739614808925029,1,0,1,1,1,370.2445907447218,0.1610196577545766,1.0,-0.06124797140484391,69.17525512843349
1,1,1,0,1,0.0,0.0,1,0.8554762338996709,1,1,1,0,1,0.0,0.0,0.0,0.0,74.73523074045606
1,1,1,1,0,6711.673045784059,1332.5985487173605,0,0.787157881853308,1,1,1,1,1,1544.0856164583615,0.2300597192272767,0.19854938398026303,0.801450616019737,17.415236437309787
1,1,1,1,1,3394.678410567475,1583.7425199535182,0,0.9004114810432873,0,1,1,1,0,647.4372540512734,0.19072123357424123,0.46653683454179395,0.533463165458206,40.10020614993843
1,1,1,1,1,1850.4336577525596,724.7431900823149,0,0.7522116443338756,0,1,1,1,1,435.89658057522706,0.23556455469181445,0.3916612665609154,0.6083387334390846,13.093792372288828
1,1,1,1,0,3173.6282306803882,1520.0427761096767,0,0.5317288114081563,1,1,1,0,1,401.76879483306436,0.12659604894771492,0.47896056677810606,0.5210394332218939,36.98350962335079
1,0,0,1,0,0.0,0.0,1,0.4267732087311797,3,1,1,0,0,0.0,0.0,0.0,0.0,80.97211096923436
1,1,1,1,0,7918.890430237786,5860.647623070242,0,0.9887974586097484,1,1,0,1,0,517.8579300558703,0.06539526397264726,0.740084444241295,0.2599155557587049,33.357531752262204
1,1,1,1,0,7662.161465360728,5395.390677775736,0,0.9262963544811031,1,1,1,1,1,1279.2901638068802,0.1669620471443109,0.7041603994078355,0.2958396005921646,67.0461593256686
1,1,1,1,1,7485.724518918862,1526.9963993692884,0,0.8253646046199267,0,1,1,1,1,2232.624026280243,0.29825089350238254,0.20398778976037277,0.7960122102396272,13.86088194806171
0,1,1,1,1,7558.873685446752,1246.1539647383922,0,0.9631568574922319,1,1,0,1,1,1721.2514220009184,0.22771268493543922,0.16485974188689473,0.8351402581131052,19.309051870467645
1,0,1,1,1,4155.11430179633,4528.936898020343,1,0.46351348495166916,1,0,0,0,0,70.36589670580926,0.016934767997931807,1.0,-0.08996686229844554,100.0
1,1,1,0,1,0.0,0.0,0,0.9925585326741089,1,1,0,1,0,0.0,0.0,0.0,0.0,84.84298077524642
1,1,1,1,1,5796.44930067072,2792.310974013136,0,0.8267972895193624,0,1,1,0,1,1079.6632180331976,0.18626285886918176,0.4817278352956579,0.5182721647043421,43.180851157391615
1,1,1,1,1,6634.256123112422,1573.5772567554152,0,0.9822969093812703,0,1,1,1,1,1744.421533505725,0.2629415417696204,0.23718970560593625,0.7628102943940638,12.75144934995219
0,0,1,1,1,2144.3833308629546,1744.1013811140353,0,0.9060799685027148,2,1,0,0,1,67.49099689468416,0.031473382544679664,0.8133347037407553,0.18666529625924466,95.64389585822212
1,1,1,1,1,5474.406264759629,782.656882053102,0,0.4987691073932009,0,0,0,1,1,478.8297391889733,0.08746697194750448,0.14296653266150441,0.8570334673384956,34.701656750202375
1,1,1,1,0,8721.39777553561,9966.56130039694,1,0.6866473162394517,1,0,0,1,0,1226.9599452469254,0.14068386476863495,1.0,-0.14277109666458937,78.31607388221748
1,1,1,1,1,1359.4452124834684,781.2498350558599,0,0.42105075355463095,0,1,0,1,1,116.27169614257245,0.0855287841502376,0.5746828396479864,0.42531716035201356,47.31901706496981
