bank_validity,account_number_present,account_holder_present,account_type_present,beginning_balance,ending_balance,total_credits,total_debits,period_start_present,period_end_present,statement_date_present,future_period,period_age_days,transaction_count,avg_transaction_amount,max_transaction_amount,balance_change,negative_ending_balance,balance_consistency,currency_present,suspicious_transaction_pattern,large_transaction_count,round_number_transactions,date_format_valid,period_length_days,critical_missing_count,field_quality,transaction_date_consistency,duplicate_transactions,unusual_timing,account_number_format_valid,name_format_valid,balance_volatility,credit_debit_ratio,text_quality,risk_score
1.0,1.0,1.0,1.0,829872.5377362302,381014.43156675535,43209.36710027601,351513.4224144533,1.0,1.0,1.0,0.0,323.8270097010551,665,38255.30147521078,96108.7335697157,448858.10616947484,0.0,1.0,1.0,0.0,24,36.0,1.0,32.34285954920263,1.0,0.8770794289339976,0.5153169773888997,0.0,0.052966630056153874,1.0,1.0,3.549004547826341,0.12292380417078308,0.9085392381241678,18.16478954662498
1.0,1.0,1.0,1.0,788941.8384835664,897628.2380710273,136206.2556247915,294977.2894748141,1.0,1.0,1.0,0.0,153.98061291283892,574,26804.280339770627,25.04801200996498,108686.39958746091,0.0,1.0,1.0,0.0,15,45.0,1.0,97.86630880898379,1.0,0.8336356211689508,0.9917590181727338,0.0,0.08506864534103174,1.0,1.0,0.8180299377916478,0.461751668636243,0.8464672291344945,17.144199379511154
1.0,1.0,1.0,1.0,319953.7629236117,844988.7317730113,109362.00475552665,322429.3844207004,1.0,1.0,1.0,0.0,66.44605446312683,854,9251.290297941488,16482.03846055971,525034.9688493996,0.0,1.0,1.0,0.0,19,37.0,1.0,1.5001541246743688,1.0,0.8076283576692228,0.9385957034564156,0.0,0.009316999359826971,1.0,1.0,8.86882519183046,0.3391812596485715,0.9563441948435003,21.919506679085536
1.0,0.0,1.0,0.0,0.0,793.2670819361683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,793.2670819361683,1.0,0.1959740523533115,1.0,1.0,28,0.0,0.0,0.0,6.0,0.32325109071964314,0.5,0.0,0.5485315833817969,0.0,1.0,0.0,0.0,0.513016801003811,74.08352570440735
1.0,0.0,0.0,1.0,0.0,325.8221236043117,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,325.8221236043117,1.0,0.2662169734885085,1.0,1.0,19,0.0,0.0,0.0,4.0,0.3352940997138328,0.5,0.5,0.35266637850361077,0.0,0.0,0.0,0.0,0.5613358047514256,62.68635601396104
0.0,0.0,0.0,0.0,0.0,311.614657423882,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,311.614657423882,0.0,0.27946716922915693,0.0,1.0,27,0.0,0.0,0.0,5.0,0.025526313040901184,0.5,1.0,0.7669633670593679,0.0,0.0,0.0,0.0,0.3321885692749952,100.0
1.0,1.0,1.0,1.0,284775.289272426,255408.6379402937,259985.13748486922,190012.0593333533,1.0,1.0,1.0,0.0,172.73570790605783,338,11373.689851106523,8261.564347217076,29366.651332132285,0.0,1.0,1.0,0.0,50,3.0,1.0,100.14729428936761,1.0,0.8436009520235165,0.7338130385358355,0.0,0.0023174559400265804,1.0,1.0,4.80853246174793,1.3682559854201495,0.8704877860471159,13.904637195289535
1.0,1.0,1.0,1.0,892489.6288912365,860239.4124804412,68542.13425518684,491742.47978589224,1.0,1.0,1.0,0.0,331.1840160425847,557,14484.120690789365,40538.177300015624,32250.216410795343,0.0,1.0,1.0,0.0,40,29.5,1.0,280.355133636036,0.0,0.8027502726112573,0.9251423839629405,0.0,0.04506888123431277,1.0,1.0,6.676261200790215,0.13938623786383172,0.9351417645682081,19.2305549556498
0.0,0.0,0.0,0.0,0.0,245.99841973432711,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,245.99841973432711,1.0,0.4081689946447965,1.0,1.0,24,0.0,0.0,0.0,2.0,0.6054365364218162,0.5,0.5,0.2353536351389275,0.0,0.0,0.0,0.0,0.7535159437968189,36.20792896484166
1.0,0.0,0.0,0.0,0.0,682.8978502990454,0.0,0.0,1.0,1.0,0.0,1.0,220.22596072062132,0,0.0,0.0,682.8978502990454,0.0,0.24754469382834926,1.0,1.0,14,0.0,1.0,309.8038650849964,5.0,0.44786640688533674,0.5,0.0,0.4324142478490546,0.0,0.0,0.0,0.0,0.5713554579274358,66.15262705300357
1.0,1.0,1.0,1.0,880233.1039732009,105760.75673837645,278717.547067647,188957.7467107606,1.0,1.0,1.0,0.0,107.62703740406782,161,10148.004675076445,89203.2923166449,774472.3472348244,0.0,1.0,1.0,0.0,3,23.0,1.0,286.48251500430945,1.0,0.9251325952254427,0.5171414330689836,0.0,0.004630712468591203,1.0,1.0,2.066308558321018,1.4750257764995607,0.8657869742683009,19.262109223791555
0.0,1.0,0.0,0.0,341807.6489609403,191708.0552549669,50540.1135892819,201284.38281219642,1.0,1.0,1.0,1.0,324.2719251631249,606,43878.317925958196,38211.14873043531,150099.5937059734,1.0,0.2219621313481348,1.0,1.0,49,26.0,1.0,129.57556927076104,7.0,0.1103035608128634,0.9688825745984891,0.5,0.7271168511951376,1.0,0.0,4.893934339492384,0.2510881017353301,0.3656687339967077,100.0
1.0,1.0,1.0,1.0,127310.86203378983,422558.0649313968,200359.6053562295,452243.9132935273,1.0,1.0,1.0,0.0,28.080405809493243,639,48608.90848011591,33412.693207298995,295247.202897607,0.0,1.0,1.0,0.0,24,14.0,1.0,268.39774973164293,1.0,0.8897561029530575,0.8656869228168403,0.0,0.02197084958527026,1.0,1.0,6.851122679068309,0.4430343880077537,0.9785596449693925,14.867626650277238
1.0,1.0,1.0,1.0,693966.4825597118,933038.1276266475,270605.8786588015,101152.91285104888,1.0,1.0,1.0,0.0,347.0665402025473,252,37428.334689065814,26772.46605219026,239071.6450669357,0.0,1.0,1.0,0.0,38,39.5,1.0,261.86992620682605,0.0,0.9759570177288224,0.786737138358997,0.0,0.03188597078190323,1.0,1.0,2.2245847906294545,2.6752158789265703,0.808080400246522,13.011338476609918
1.0,1.0,1.0,0.0,323731.8971082843,135675.4132385231,298407.78656835435,486062.0540208423,0.0,1.0,0.0,0.0,18.613540859669182,866,8546.52211804292,70589.51245440285,188056.4838697612,1.0,0.17723783200701682,1.0,1.0,42,20.5,0.0,0.0,6.0,0.4226554099503772,0.8071919938386592,0.0,0.5275449849507248,1.0,1.0,1.9458639787131027,0.6139294028403185,0.4569919409809913,66.65694260937195
0.0,1.0,1.0,1.0,603093.3291765531,470488.50089794537,324993.47735381674,457079.80732187204,1.0,0.0,1.0,1.0,0.0,130,10883.95928312531,74920.64159632218,132604.8282786077,0.0,0.3523491883940212,1.0,1.0,48,19.5,1.0,0.0,4.0,0.7542138360203618,0.5140537222505595,0.0,0.2495571317540956,1.0,1.0,7.7806100334029065,0.7110212968234645,0.7237374968369568,40.425730741888685
1.0,0.0,0.0,1.0,0.0,118.2394290854543,0.0,0.0,0.0,1.0,1.0,1.0,8.361059691187732,0,0.0,0.0,118.2394290854543,1.0,0.4997453758824745,1.0,0.0,0,0.0,0.0,0.0,2.0,0.6775225442345877,0.5,0.0,0.126430780262989,0.0,0.0,0.0,0.0,0.6420924289640407,32.26964330545779
0.0,0.0,1.0,0.0,0.0,8350.366509375242,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,8350.366509375242,1.0,0.5582999485856173,1.0,1.0,33,0.0,0.0,0.0,4.0,0.5686977884197476,0.5,1.0,0.21919337538508676,0.0,1.0,0.0,0.0,0.7183100939090808,33.450672842100815
1.0,1.0,1.0,1.0,717612.6309586103,546048.5262088722,110746.01985082755,392617.78051759047,1.0,1.0,1.0,0.0,198.3960278701903,223,17086.734883108555,61437.29156417963,171564.10474973812,0.0,1.0,1.0,0.0,40,17.0,1.0,111.33743370753861,1.0,0.8337047681153964,0.7600309896227133,0.0,0.03347334975151156,1.0,1.0,0.35101006961013925,0.2820708214101521,0.8785361751585798,6.722762999679724
0.0,0.0,1.0,1.0,0.0,486.1856107161776,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,486.1856107161776,0.0,0.4349329925566157,1.0,0.0,0,0.0,0.0,0.0,4.0,0.3597136815163242,0.5,1.0,0.35783965620118263,0.0,1.0,0.0,0.0,0.48477983366760063,71.46856173329698
0.0,0.0,0.0,1.0,0.0,105.18552239271845,0.0,0.0,0.0,1.0,1.0,0.0,36.75530909927892,0,0.0,0.0,105.18552239271845,1.0,0.3619921394966834,1.0,0.0,0,0.0,0.0,0.0,4.0,0.6853563172248072,0.5,0.5,0.26808760221567773,0.0,0.0,0.0,0.0,0.7308209187949366,42.49600962257459
1.0,1.0,1.0,1.0,205423.95731147446,674010.8023305763,151686.67595530205,110468.35227675328,1.0,1.0,1.0,0.0,190.49170673578797,360,20647.140251076402,50949.73781771,468586.84501910186,0.0,1.0,1.0,0.0,48,48.0,1.0,118.33509233756541,1.0,0.986530969488157,0.7280769564286964,0.0,0.07854055432758691,1.0,1.0,7.018826629725549,1.3731233681777533,0.8441429885523846,21.584413897915418
0.0,1.0,0.0,0.0,446064.32883028704,4530.775750887483,432469.32913261815,178787.54805566117,1.0,1.0,0.0,1.0,3.458243657902332,240,2618.9973059888407,31541.267588000344,450595.1045811745,1.0,0.652916349375339,1.0,0.0,19,36.0,1.0,81.67713923410058,2.0,0.5553664087601484,0.6199047899011474,0.5,0.18250519464431797,1.0,0.0,8.213706697346726,2.4189007223141696,0.633841519050192,44.75559419590369
1.0,1.0,1.0,1.0,897884.4923840486,962384.1610388685,237832.4044324429,498297.3998265698,1.0,1.0,1.0,0.0,126.14285977513673,12,9546.448023185538,15967.98325540445,64499.668654819834,0.0,1.0,1.0,0.0,42,29.5,1.0,195.84227764159735,1.0,0.9428921820648699,0.6687733870322392,0.0,0.06577607746717858,1.0,1.0,8.20833051653895,0.4772900772013248,0.9719099951218105,21.398349451416998
0.0,0.0,0.0,1.0,0.0,410.96934999499354,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0,0.0,0.0,410.96934999499354,0.0,0.19910601776301168,0.0,1.0,24,0.0,1.0,0.0,5.0,0.2568544400411069,0.5,1.0,0.9441840007084665,0.0,0.0,0.0,0.0,0.1622017085604185,100.0
0.0,1.0,0.0,0.0,541384.4156738435,140526.9997992962,58176.70031265437,458272.39521322097,0.0,0.0,0.0,1.0,0.0,373,47620.51213004261,28108.51646906024,400857.41587454727,1.0,0.08552148932989978,1.0,1.0,46,45.0,0.0,0.0,7.0,0.0020576215546070477,0.6637134136384674,1.0,0.5281214463083543,1.0,0.0,8.407065687694734,0.12694786096724509,0.28609509681510925,100.0
1.0,1.0,1.0,1.0,624245.563628724,356454.67211521795,400927.79490400845,384755.9978354609,1.0,1.0,1.0,0.0,146.11596229339145,801,47112.911925050415,3695.3420111453192,267790.891513506,0.0,1.0,1.0,0.0,36,26.5,1.0,321.2705917535345,1.0,0.8630374258069335,0.5729950484556197,0.0,0.07371051700927077,1.0,1.0,1.2124095692615533,1.0420313059693052,0.8735861977567891,18.072064221454532
1.0,1.0,1.0,1.0,425510.5112019523,160363.06306721142,256986.84914365245,123586.98796938194,1.0,1.0,1.0,0.0,260.75598763271,24,1389.8241805701095,22289.881135468924,265147.4481347409,0.0,1.0,1.0,0.0,40,15.0,1.0,134.35377850518756,0.0,0.9677142521458582,0.9046119890225026,0.0,0.06400030192719179,1.0,1.0,0.49812212603034145,2.0794005369506996,0.8159180574796798,7.883708660993981
0.0,1.0,0.0,1.0,548108.9961914764,388771.10234367196,319506.6103294037,379146.99301725486,0.0,0.0,1.0,0.0,0.0,436,16091.005288303006,73918.74258335667,159337.8938478044,0.0,0.5859683898011961,0.0,0.0,8,13.0,0.0,0.0,3.0,0.5425969703422475,0.5175566204230386,0.5,0.13751032187251958,1.0,0.0,0.823277159203678,0.8426985211903371,0.6579448666983627,44.82086301570607
0.0,0.0,0.0,1.0,0.0,569.7721442413705,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,569.7721442413705,1.0,0.33093298920567293,0.0,1.0,41,0.0,0.0,0.0,5.0,0.38478767426697136,0.5,1.0,0.48518560976530445,0.0,0.0,0.0,0.0,0.4523534823552602,74.1084400791366
1.0,1.0,1.0,1.0,143056.72462317732,83588.24292725355,3813.6217765356027,382816.90875460336,1.0,1.0,1.0,0.0,30.129930123272548,205,26718.896373169966,69186.92342009499,59468.481695923765,0.0,1.0,1.0,0.0,19,39.0,1.0,199.02010154778907,0.0,0.8904561208099504,0.7916309697120203,0.0,0.0038152003530514513,1.0,1.0,4.106888453528638,0.009961999298678428,0.9332294996528528,14.910266962179392
0.0,1.0,1.0,0.0,400546.46505095623,2832.835456395298,429846.8712264336,126770.01932062281,1.0,1.0,1.0,0.0,222.74025893756004,362,22971.642830609257,55432.62866071653,403379.3005073515,1.0,0.6516692075941013,0.0,1.0,12,22.0,1.0,252.36346592651515,2.0,0.6450329423770371,0.682135819148916,0.5,0.23974839357653413,1.0,1.0,0.14586034186087726,3.3907612661892728,0.5365562686991164,45.68900157596898
1.0,1.0,1.0,1.0,727919.1311983854,701778.3816062809,261011.28989863797,392023.2190950127,1.0,1.0,1.0,0.0,187.15783905267972,621,6771.929760150891,81436.17882413238,26140.74959210446,0.0,1.0,1.0,0.0,0,34.5,1.0,213.23610110682802,0.0,0.8203610430675683,0.5128101401024455,0.0,0.011033080223700455,1.0,1.0,6.100384886327561,0.6658056900333191,0.9103180485092385,18.786896194398025
0.0,1.0,0.0,1.0,602207.9295777128,196802.83695357878,30025.006220389616,435823.84808677016,1.0,0.0,1.0,1.0,0.0,86,29626.892641862385,26292.336303063435,405405.09262413403,1.0,0.2643442251437164,1.0,1.0,29,36.5,1.0,0.0,4.0,0.34571751169253734,0.805245724251948,1.0,0.4621629937916831,1.0,0.0,6.9352762714373375,0.06889252699731062,0.32217834062741624,65.30522004844791
0.0,1.0,0.0,1.0,948431.5806254551,1000000.0,217510.93551323414,62649.065752914954,1.0,0.0,1.0,1.0,0.0,978,28974.835835761136,39258.671064349146,155420.90641091275,0.0,0.41585523588813444,1.0,1.0,32,32.5,1.0,0.0,2.0,0.6633027347920789,0.9991071216262113,1.0,0.21134596753099988,1.0,0.0,9.654054547001605,3.4718943195591665,0.5020088315268654,49.5275520938484
0.0,0.0,0.0,0.0,0.0,790.6601616344398,0.0,0.0,0.0,1.0,0.0,1.0,281.96581582033326,0,0.0,0.0,790.6601616344398,1.0,0.1095759622580844,1.0,1.0,39,0.0,0.0,0.0,6.0,0.06988484640619048,0.5,0.5,0.7230028077586366,0.0,0.0,0.0,0.0,0.3563052554479071,100.0
0.0,1.0,0.0,1.0,644851.4233783217,686382.8248220044,146042.63599527735,104127.74372043942,1.0,0.0,0.0,1.0,0.0,300,23684.982393523296,27569.23689895253,41531.40144368273,1.0,0.4289006763620252,1.0,1.0,23,48.5,1.0,0.0,3.0,0.6150198103628894,0.5490566550893864,0.5,0.1488882872658515,1.0,0.0,7.523528145338398,1.4025333765741663,0.5663681541877826,38.81010330070098
1.0,1.0,1.0,1.0,329263.4892979129,669919.1193132525,273340.1298013965,164956.31749368977,1.0,1.0,1.0,0.0,247.18963370760306,193,45086.99195674925,87566.99588112184,340655.6300153396,0.0,1.0,1.0,0.0,36,14.5,1.0,190.74083969320466,0.0,0.9161098775054873,0.6202448377924887,0.0,0.0885803713591728,1.0,1.0,8.416275990783571,1.6570455375972664,0.9449564780561395,12.327179974497362
0.0,0.0,0.0,0.0,0.0,627.0542106317953,0.0,0.0,0.0,1.0,0.0,1.0,59.73856123924264,0,0.0,0.0,627.0542106317953,0.0,0.2645788379166762,1.0,0.0,0,0.0,0.0,0.0,4.0,0.4604815515637001,0.5,0.5,0.4066579718476251,0.0,0.0,0.0,0.0,0.3292815184460465,65.54858774282917
1.0,1.0,1.0,1.0,565473.4654751081,346195.59755497245,176321.5815527301,144854.95168515056,1.0,1.0,1.0,0.0,242.6069816141441,402,17741.002405627383,1880.4761507440148,219277.86792013567,0.0,1.0,1.0,0.0,39,38.5,1.0,160.41969073501235,1.0,0.8502055093750981,0.6537141111162773,0.0,0.023506206471842872,1.0,1.0,6.904194409597826,1.2172285413892776,0.9336599329116444,22.777364659706212
0.0,1.0,1.0,1.0,739081.6338655332,235801.82473290793,108775.4058307161,453471.2623898122,0.0,1.0,0.0,1.0,70.65188664766431,947,15054.540074243305,94822.38757131514,503279.80913262523,0.0,0.5444523061614827,0.0,0.0,41,31.0,0.0,0.0,3.0,0.7960975273432431,0.7647844424919497,0.0,0.10325591846327756,1.0,1.0,7.8241031375272385,0.23987276560253287,0.6567095341506941,52.66449786498153
0.0,0.0,0.0,0.0,0.0,470.0570042250307,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0.0,470.0570042250307,1.0,0.18350676326143234,0.0,1.0,25,0.0,0.0,0.0,7.0,0.20250146338919867,0.5,1.0,0.5592758258276354,0.0,0.0,0.0,0.0,0.02158397950861404,100.0
0.0,0.0,0.0,0.0,0.0,649.5119564503597,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0.0,649.5119564503597,1.0,0.07914724568807334,1.0,1.0,25,0.0,1.0,0.0,5.0,0.12721927110578904,0.5,1.0,0.9326792645314086,0.0,0.0,0.0,0.0,0.3217937352772333,100.0
1.0,0.0,0.0,1.0,0.0,180.0118202323541,0.0,0.0,1.0,1.0,0.0,1.0,335.3064441317203,0,0.0,0.0,180.0118202323541,0.0,0.31779712935661036,0.0,0.0,0,0.0,1.0,171.3573874463774,6.0,0.46093654199535117,0.5,0.5,0.4600926821522796,0.0,0.0,0.0,0.0,0.3830079201522347,79.13789784604938
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.6548768063625799,0.0,1.0,22,0.0,1.0,0.0,2.0,0.7444827070768448,0.5,0.5,0.19568478817387008,0.0,1.0,0.0,0.0,0.5745213437063627,41.355106175506336
0.0,1.0,1.0,1.0,107313.9769299124,117779.528744635,322760.22941361944,312100.2632335135,1.0,0.0,1.0,0.0,0.0,206,21022.694467932408,90194.24941234046,10465.551814722596,0.0,0.4970425907995475,1.0,1.0,17,0.0,1.0,0.0,3.0,0.5706478975440181,0.5600432177104762,0.5,0.2854087524627853,1.0,1.0,8.333172341831848,1.0341555821506314,0.5457329695884339,58.65197562258
1.0,0.0,1.0,1.0,0.0,561.6616370330235,0.0,0.0,1.0,1.0,1.0,0.0,250.12872951550167,0,0.0,0.0,561.6616370330235,0.0,0.3401211108260009,1.0,0.0,0,0.0,1.0,198.29825227989,4.0,0.6943954120334139,0.5,1.0,0.26852386291747016,0.0,1.0,0.0,0.0,0.589059214721066,45.77275661085689
0.0,1.0,0.0,0.0,106503.2338415548,183710.0349063333,438995.21737018746,157515.8270718275,1.0,0.0,0.0,0.0,0.0,15,43395.1867308019,23769.98987333203,77206.80106477851,0.0,0.6350200972343414,1.0,0.0,37,48.0,1.0,0.0,2.0,0.5459131657731584,0.9667652198671792,1.0,0.29548132815910044,1.0,0.0,1.879681153646644,2.7869911584821563,0.7501507367585781,37.11084756259318
1.0,1.0,1.0,1.0,295078.1082704623,912309.7705214893,83843.37436810507,373413.1703670632,1.0,1.0,1.0,0.0,196.26386993793895,489,37803.51277202429,6991.660390078358,617231.6622510271,0.0,1.0,1.0,0.0,29,39.5,1.0,181.0350688452973,0.0,0.9661846542851098,0.9878636359852633,0.0,0.09548897001523324,1.0,1.0,8.504107133858628,0.2245324509729731,0.9163002442031827,20.98367560745656
0.0,0.0,0.0,1.0,0.0,522.1633973376217,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0.0,522.1633973376217,1.0,0.33511585097598706,1.0,1.0,10,0.0,0.0,0.0,4.0,0.4912168618367668,0.5,0.5,0.5917639516786029,0.0,0.0,0.0,0.0,0.37477367091487734,63.686179533802246
1.0,1.0,1.0,1.0,256474.76667261482,995406.2561544535,272753.8206231559,125869.9955525635,1.0,1.0,1.0,0.0,130.7737176048564,469,37586.01474098627,32254.363636383023,738931.4894818387,0.0,1.0,1.0,0.0,23,8.5,1.0,257.63384673309713,1.0,0.9566305422351439,0.677665955029534,0.0,0.08158161070933267,1.0,1.0,4.9718318720442785,2.1669486792764165,0.8242946692481403,14.093463834434896
1.0,1.0,1.0,1.0,970984.8082424287,91602.88645452126,174406.9662138406,336526.1417582449,1.0,1.0,1.0,0.0,197.12371598877894,89,26761.24046748185,57934.107482928055,879381.9217879075,0.0,1.0,1.0,0.0,27,17.0,1.0,43.96150282922285,0.0,0.8300724880134431,0.7862542812262943,0.0,0.028088381362922955,1.0,1.0,4.031702436208876,0.5182568144709895,0.9195699012158505,10.325128745075421
0.0,1.0,0.0,0.0,857424.6264880406,904602.4791480013,457139.4671244026,410330.2803622056,0.0,1.0,0.0,1.0,177.58056239974442,812,42781.40561339661,4992.19820664708,47177.85265996074,0.0,0.049444301433707934,1.0,1.0,19,21.0,0.0,0.0,6.0,0.3116076973288287,0.5925411304434234,0.5,0.7174782766440196,1.0,0.0,7.396803215413774,1.1140768522393174,0.148106956063307,100.0
1.0,1.0,1.0,1.0,268866.1263158738,391361.4850447717,401516.2780213044,280194.9178941783,1.0,1.0,1.0,0.0,13.64430370625276,721,24399.67464461545,46943.70992731069,122495.35872889787,0.0,1.0,1.0,0.0,47,42.0,1.0,304.6984217630977,0.0,0.946843506629667,0.7201838651374551,0.0,0.05689747671855599,1.0,1.0,1.2856816298393592,1.4329891528330494,0.9920098807988033,3.383371876107721
1.0,1.0,0.0,0.0,587072.3646010177,508037.3900467846,322809.8171185025,5048.899953201957,1.0,1.0,0.0,1.0,252.7385255545606,162,49666.88958975682,78290.79345729145,79034.97455423308,0.0,0.6806062810048021,1.0,0.0,17,12.0,1.0,56.143130325636186,4.0,0.6121160553460934,0.5326275559085774,0.5,0.12887416186753456,1.0,0.0,5.749087151215642,63.936663453546956,0.7291632674129822,55.75918589919871
1.0,1.0,0.0,0.0,817611.7988101837,1000000.0,344892.1626451865,91043.0084971543,1.0,1.0,1.0,0.0,189.70863926537442,396,47910.79583900538,35405.79919034245,253852.6684181356,0.0,0.4536865756171653,0.0,0.0,8,44.5,1.0,142.85691905677018,4.0,0.6010173864626096,0.7096654896428711,0.0,0.2570131672218676,1.0,0.0,3.871438251850364,3.788233367265831,0.5107908413836567,37.61934458775042
1.0,1.0,1.0,1.0,572620.8812404572,743510.6701556636,217307.8435935482,125060.32885354746,1.0,1.0,1.0,0.0,323.2062871483044,981,24965.807586206967,95945.12953129598,170889.78891520645,0.0,1.0,1.0,0.0,29,25.5,1.0,288.6413999412977,0.0,0.9707200445449587,0.857487693596394,0.0,0.018009479839456555,1.0,1.0,3.564089509585786,1.7376241177810086,0.8463498078253073,16.392463963111197
1.0,1.0,1.0,1.0,964044.4704480143,133914.27360200172,255084.27281813274,259401.43186890724,1.0,1.0,1.0,0.0,127.09294352533303,236,10617.481519414623,48807.01436518189,830130.1968460126,0.0,1.0,1.0,0.0,38,37.5,1.0,206.20316800421568,0.0,0.8100455568051189,0.5240641724273098,0.0,0.05502558393389522,1.0,1.0,0.38322055116770004,0.9833572273689057,0.8481658631087194,8.250836150074583
1.0,1.0,1.0,1.0,812088.4063990884,215879.88988134163,486702.24617670756,299905.765908151,1.0,1.0,1.0,0.0,15.508020231196022,948,30677.05145201783,44048.34536546348,596208.5165177468,0.0,1.0,1.0,0.0,5,27.5,1.0,295.301547525912,0.0,0.8011032817402263,0.8341287197438307,0.0,0.06371980075580463,1.0,1.0,4.630552571976256,1.6228505800910968,0.9542388650521902,15.161842301719837
1.0,1.0,1.0,1.0,252145.24588953148,616803.6067585986,242625.81517988918,206715.31235998054,1.0,1.0,1.0,0.0,139.11040360870575,785,45647.17503250606,39376.30297851048,364658.36086906714,0.0,1.0,1.0,0.0,2,1.0,1.0,238.1255383011077,0.0,0.800145421896304,0.7841894716362591,0.0,0.0721247978779681,1.0,1.0,8.307934585905091,1.173719606979927,0.9949292130896521,11.867321859500528
1.0,1.0,1.0,0.0,854991.4733790462,6689.3265585480685,325259.65505431447,81192.83348371353,0.0,1.0,0.0,1.0,144.9110952152108,406,42640.1815004623,23105.10954818954,861680.7999375942,1.0,0.599204038187286,0.0,1.0,32,14.0,0.0,0.0,2.0,0.5908655193934416,0.9057209134342539,0.0,0.1373950314411987,1.0,1.0,7.40667158770539,4.006014337700855,0.6556251460116626,36.16793809746514
1.0,1.0,1.0,1.0,632840.7787902382,365568.9422793089,460672.8403440848,215440.67022909675,1.0,1.0,1.0,0.0,132.89623744835316,804,23255.729030434297,94038.72137827992,267271.8365109293,0.0,1.0,1.0,0.0,46,48.5,1.0,67.55757729345201,0.0,0.8439881797019261,0.5854563513023521,0.0,0.0653330075497266,1.0,1.0,2.4907668457499668,2.1382816895909738,0.9434976431407934,11.996462384828423
1.0,0.0,0.0,0.0,0.0,529.3371592116463,0.0,0.0,1.0,1.0,1.0,1.0,212.365132687963,0,0.0,0.0,529.3371592116463,0.0,0.3233974727096392,0.0,0.0,0,0.0,1.0,144.62685355109915,3.0,0.5912605803969,0.5,0.0,0.16864103395971589,0.0,0.0,0.0,0.0,0.521504835991506,57.637381192432656
1.0,1.0,0.0,1.0,298800.21601728967,302703.2920924973,452965.9631765909,448782.268627144,0.0,1.0,0.0,1.0,116.79978280553529,875,5840.940518044074,21723.54393396585,3903.0760752076167,0.0,0.4427511523650369,0.0,0.0,10,29.0,0.0,0.0,3.0,0.5400564224813419,0.9000995411406607,1.0,0.11195826022432967,1.0,0.0,6.232286740612745,1.0093223258624837,0.6823673831525376,39.13617230089686
1.0,1.0,1.0,1.0,189497.1774201324,851265.6547005331,78298.02733673713,261318.66555191236,1.0,1.0,1.0,0.0,133.4786204241737,475,8737.919886919693,71203.3573263205,661768.4772804007,0.0,1.0,1.0,0.0,15,39.5,1.0,220.93897322102214,0.0,0.8386693295027965,0.6064843289031103,0.0,0.0783986470787006,1.0,1.0,3.719756200535913,0.2996266155399558,0.8277007888407052,10.792659846072905
1.0,0.0,0.0,1.0,0.0,476.9052761562737,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0.0,476.9052761562737,0.0,0.4711754589692286,0.0,0.0,0,0.0,0.0,0.0,3.0,0.7902936324104277,0.5,0.5,0.1531552313823144,0.0,0.0,0.0,0.0,0.7028909890700019,36.17114051980769
1.0,1.0,1.0,1.0,753910.9641945943,660875.0950073283,401688.93126564764,389017.59275744116,1.0,1.0,1.0,0.0,293.5331800794062,862,24603.20573771908,19600.04053336908,93035.86918726598,0.0,1.0,1.0,0.0,21,34.5,1.0,147.03702628965195,1.0,0.8050989656489448,0.6465599038949004,0.0,0.07940029600120609,1.0,1.0,5.701747659927113,1.0325726618644397,0.9573705351498454,20.63392447272684
1.0,1.0,1.0,1.0,459451.00461252255,661508.2394181839,356475.2150149383,438680.8334278519,1.0,1.0,1.0,0.0,140.36184584645483,349,13642.320071689734,7831.86086195029,202057.23480566137,0.0,1.0,1.0,0.0,19,19.5,1.0,20.157788814789537,0.0,0.8400578746060662,0.8514373342938493,0.0,0.01827184599175773,1.0,1.0,4.762652779223297,0.8126072256894405,0.8910725217274443,11.907700107003642
0.0,1.0,0.0,0.0,668851.1651081819,527394.7026322609,211414.80490546566,421314.63974299765,0.0,1.0,1.0,1.0,234.36121463368949,131,1787.8552992373232,96234.03895883278,141456.46247592103,0.0,0.5954976173942312,0.0,1.0,19,16.5,0.0,0.0,3.0,0.7743886639753721,0.8745537880728226,0.0,0.21061443879314534,1.0,0.0,5.098487559506266,0.5017979081724502,0.7232788436961508,36.92914414708559
